vpoint_name,latitude,longitude,subdivision_name
雲仙市小浜町雲仙,32.74,130.26,長崎県島原半島
雲仙市千々石町,32.78,130.2,長崎県島原半島
雲仙市愛野町,32.82,130.16,長崎県島原半島
雲仙市雲仙出張所,32.74,130.265,長崎県島原半島
雲仙市吾妻町,32.84,130.19,長崎県島原半島
雲仙市小浜町北本町,32.73,130.21,長崎県島原半島
雲仙市南串山町,32.68,130.15,長崎県島原半島
雲仙市瑞穂町,32.87,130.24,長崎県島原半島
南島原市口之津町,32.61,130.19,長崎県島原半島
南島原市南有馬町,32.63,130.25,長崎県島原半島
南島原市北有馬町,32.66,130.25,長崎県島原半島
南島原市西有家町,32.66,130.3,長崎県島原半島
南島原市布津町,32.69,130.36,長崎県島原半島
南島原市深江町,32.72,130.35,長崎県島原半島
南島原市加津佐町,32.63,130.17,長崎県島原半島
南島原市有家町,32.67,130.3,長崎県島原半島
長与町嬉里,32.83,129.88,長崎県南西部
時津町浦,32.83,129.85,長崎県南西部
東彼杵町蔵本,33.04,129.92,長崎県北部
川棚町中組,33.07,129.86,長崎県北部
波佐見町宿,33.14,129.9,長崎県北部
小値賀町笛吹,33.19,129.06,長崎県五島
佐々町本田原,33.24,129.65,長崎県北部
新上五島町若松,32.89,129.02,長崎県五島
新上五島町立串,33.06,129.1,長崎県五島
新上五島町青方,32.98,129.07,長崎県五島
新上五島町有川,32.98,129.12,長崎県五島
新上五島町奈良尾,32.84,129.06,長崎県五島
熊本中央区大江,32.8,130.72,熊本県熊本
熊本東区佐土原,32.79,130.78,熊本県熊本
熊本西区春日,32.79,130.69,熊本県熊本
熊本南区富合町,32.72,130.68,熊本県熊本
熊本南区城南町,32.71,130.74,熊本県熊本
熊本北区植木町,32.9,130.69,熊本県熊本
八代市平山新町,32.48,130.61,熊本県熊本
八代市泉町,32.55,130.81,熊本県熊本
八代市新地町,32.51,130.59,熊本県熊本
八代市千丁町,32.53,130.63,熊本県熊本
八代市鏡町,32.56,130.65,熊本県熊本
八代市東陽町,32.55,130.72,熊本県熊本
八代市泉支所,32.55,130.815,熊本県熊本
八代市坂本町,32.44,130.67,熊本県熊本
人吉市西間下町,32.21,130.76,熊本県球磨
人吉市蟹作町,32.2,130.78,熊本県球磨
荒尾市宮内出目,32.99,130.43,熊本県熊本
水俣市牧ノ内,32.22,130.41,熊本県天草・芦北
水俣市陣内,32.21,130.41,熊本県天草・芦北
玉名市築地,32.97,130.53,熊本県熊本
玉名市中尾,32.93,130.55,熊本県熊本
玉名市岱明町,32.92,130.52,熊本県熊本
玉名市横島町,32.88,130.56,熊本県熊本
玉名市天水町,32.87,130.59,熊本県熊本
山鹿市老人福祉センター,33.02,130.68,熊本県熊本
山鹿市菊鹿町,33.03,130.77,熊本県熊本
山鹿市鹿本町,33.0,130.74,熊本県熊本
山鹿市鹿央町,32.97,130.68,熊本県熊本
山鹿市鹿北町,33.11,130.69,熊本県熊本
山鹿市山鹿,33.02,130.69,熊本県熊本
菊池市隈府,32.98,130.81,熊本県熊本
菊池市泗水町,32.92,130.78,熊本県熊本
菊池市旭志,32.95,130.86,熊本県熊本
菊池市七城町,32.97,130.76,熊本県熊本
宇土市浦田町,32.69,130.66,熊本県熊本
上天草市大矢野町,32.59,130.43,熊本県天草・芦北
上天草市龍ヶ岳町,32.39,130.39,熊本県天草・芦北
上天草市松島町,32.52,130.43,熊本県天草・芦北
上天草市姫戸町,32.45,130.42,熊本県天草・芦北
宇城市松橋町,32.65,130.68,熊本県熊本
宇城市三角町,32.61,130.49,熊本県熊本
宇城市不知火町,32.65,130.67,熊本県熊本
宇城市豊野町,32.64,130.75,熊本県熊本
宇城市小川町,32.59,130.7,熊本県熊本
阿蘇市一の宮町,32.93,131.12,熊本県阿蘇
阿蘇市内牧,32.97,131.04,熊本県阿蘇
阿蘇市波野,32.93,131.23,熊本県阿蘇
天草市本町,32.47,130.13,熊本県天草・芦北
天草市牛深町,32.2,130.03,熊本県天草・芦北
天草市新和町,32.36,130.18,熊本県天草・芦北
天草市天草町,32.38,130.0,熊本県天草・芦北
天草市本渡町本渡,32.45,130.18,熊本県天草・芦北
天草市倉岳町,32.41,130.34,熊本県天草・芦北
天草市河浦町,32.33,130.08,熊本県天草・芦北
天草市有明町,32.51,130.31,熊本県天草・芦北
天草市御所浦町,32.34,130.34,熊本県天草・芦北
天草市栖本町,32.42,130.27,熊本県天草・芦北
天草市五和町,32.51,130.19,熊本県天草・芦北
合志市竹迫,32.89,130.79,熊本県熊本
合志市御代志,32.89,130.74,熊本県熊本
熊本美里町永富,32.62,130.86,熊本県熊本
熊本美里町馬場,32.64,130.79,熊本県熊本
玉東町木葉,32.92,130.63,熊本県熊本
南関町関町,33.06,130.54,熊本県熊本
長洲町長洲,32.93,130.45,熊本県熊本
和水町江田,32.98,130.61,熊本県熊本
和水町板楠,33.07,130.62,熊本県熊本
大津町引水,32.88,130.88,熊本県熊本
大津町大津,32.88,130.87,熊本県熊本
菊陽町久保田,32.86,130.83,熊本県熊本
南小国町赤馬場,33.1,131.07,熊本県阿蘇
熊本小国町宮原,33.12,131.07,熊本県阿蘇
産山村山鹿,33.0,131.22,熊本県阿蘇
熊本高森町高森,32.83,131.12,熊本県阿蘇
西原村小森,32.83,130.9,熊本県熊本
南阿蘇村中松,32.88,131.07,熊本県阿蘇
南阿蘇村吉田,32.83,131.08,熊本県阿蘇
南阿蘇村河陰,32.82,131.03,熊本県阿蘇
南阿蘇村河陽,32.85,131.02,熊本県阿蘇
御船町御船,32.71,130.8,熊本県熊本
嘉島町上島,32.74,130.76,熊本県熊本
益城町惣領,32.79,130.8,熊本県熊本
甲佐町豊内,32.65,130.81,熊本県熊本
山都町浜町,32.69,130.99,熊本県熊本
山都町大平,32.69,131.09,熊本県熊本
山都町今,32.72,131.16,熊本県熊本
氷川町島地,32.58,130.67,熊本県熊本
氷川町宮原,32.56,130.68,熊本県熊本
芦北町芦北,32.3,130.49,熊本県天草・芦北
芦北町田浦町,32.36,130.51,熊本県天草・芦北
津奈木町小津奈木,32.23,130.44,熊本県天草・芦北
錦町一武,32.2,130.84,熊本県球磨
多良木町多良木,32.26,130.94,熊本県球磨
多良木町上球磨消防署,32.26,130.92,熊本県球磨
湯前町役場,32.28,130.98,熊本県球磨
水上村岩野,32.31,131.01,熊本県球磨
相良村深水,32.24,130.8,熊本県球磨
五木村甲,32.4,130.83,熊本県球磨
山江村山田,32.25,130.77,熊本県球磨
球磨村渡,32.25,130.65,熊本県球磨
あさぎり町免田東,32.24,130.9,熊本県球磨
あさぎり町上,32.22,130.9,熊本県球磨
あさぎり町岡原,32.24,130.93,熊本県球磨
あさぎり町須惠,32.27,130.9,熊本県球磨
あさぎり町深田,32.24,130.87,熊本県球磨
苓北町志岐,32.51,130.05,熊本県天草・芦北
大分市明野北,33.23,131.66,大分県中部
大分市新春日町,33.23,131.59,大分県中部
大分市佐賀関,33.25,131.87,大分県中部
大分市舞鶴町,33.24,131.62,大分県中部
大分市野津原,33.16,131.53,大分県中部
別府市鶴見,33.31,131.47,大分県中部
別府市天間,33.34,131.41,大分県中部
別府市上野口町,33.28,131.49,大分県中部
中津市上宮永,33.59,131.19,大分県北部
中津市植野,33.57,131.27,大分県北部
中津市耶馬溪町,33.45,131.11,大分県北部
中津市豊田町,33.6,131.19,大分県北部
中津市三光,33.56,131.2,大分県北部
中津市本耶馬渓町,33.5,131.17,大分県北部
中津市山国町,33.4,131.04,大分県北部
日田市中津江村合瀬,33.13,130.88,大分県西部
日田市三本松,33.32,130.93,大分県西部
日田市天瀬町,33.25,131.02,大分県西部
日田市上津江町,33.1,130.98,大分県西部
日田市田島,33.32,130.94,大分県西部
日田市中津江村栃野,33.13,130.95,大分県西部
日田市大山町,33.26,130.96,大分県西部
日田市前津江町,33.21,130.92,大分県西部
佐伯市蒲江蒲江浦,32.8,131.92,大分県南部
佐伯市堅田,32.93,131.87,大分県南部
佐伯市蒲江猪串浦,32.8,131.9,大分県南部
佐伯市春日町,32.97,131.9,大分県南部
佐伯市直川,32.9,131.78,大分県南部
佐伯市宇目,32.86,131.66,大分県南部
佐伯市上浦,33.05,131.93,大分県南部
佐伯市弥生,32.97,131.84,大分県南部
佐伯市本匠,32.95,131.79,大分県南部
佐伯市米水津,32.92,131.98,大分県南部
佐伯市役所,32.96,131.9,大分県南部
佐伯市鶴見,32.94,131.96,大分県南部
臼杵市乙見,33.07,131.75,大分県中部
臼杵市臼杵,33.13,131.8,大分県中部
臼杵市野津町,33.04,131.69,大分県中部
津久見市立花町,33.07,131.86,大分県中部
津久見市宮本町,33.07,131.865,大分県中部
竹田市竹田小学校,32.97,131.4,大分県西部
竹田市直入小学校,33.07,131.37,大分県西部
竹田市久住町,33.02,131.29,大分県西部
竹田市直入町,33.08,131.38,大分県西部
竹田市会々,32.97,131.405,大分県西部
竹田市荻町,32.92,131.3,大分県西部
豊後高田市御玉,33.56,131.45,大分県北部
豊後高田市真玉,33.61,131.48,大分県北部
豊後高田市香々地,33.66,131.53,大分県北部
杵築市南杵築,33.42,131.61,大分県中部
杵築市杵築,33.42,131.62,大分県中部
杵築市大田,33.5,131.56,大分県中部
杵築市山香町,33.45,131.5,大分県中部
宇佐市院内町,33.42,131.32,大分県北部
宇佐市上田,33.53,131.35,大分県北部
宇佐市安心院町,33.44,131.35,大分県北部
豊後大野市三重町,32.98,131.58,大分県南部
豊後大野市犬飼町黒松,33.07,131.59,大分県南部
豊後大野市千歳町,33.04,131.6,大分県南部
豊後大野市大野町,33.04,131.5,大分県南部
豊後大野市清川町,32.97,131.52,大分県南部
豊後大野市朝地町,33.01,131.43,大分県南部
豊後大野市犬飼町犬飼,33.07,131.64,大分県南部
豊後大野市緒方町,32.97,131.47,大分県南部
由布市挾間町,33.2,131.51,大分県中部
由布市庄内町,33.18,131.43,大分県中部
由布市湯布院町川上,33.27,131.36,大分県中部
国東市国見町西方寺,33.64,131.57,大分県北部
国東市鶴川,33.56,131.73,大分県北部
国東市田深,33.57,131.73,大分県北部
国東市国見町伊美,33.68,131.59,大分県北部
国東市安岐町,33.47,131.69,大分県北部
国東市武蔵町,33.5,131.72,大分県北部
姫島村役場,33.72,131.65,大分県北部
日出町役場,33.37,131.53,大分県中部
九重町後野上,33.23,131.19,大分県西部
玖珠町帆足,33.28,131.15,大分県西部
宮崎市霧島,31.94,131.41,宮崎県南部平野部
宮崎市松橋,31.91,131.42,宮崎県南部平野部
宮崎市田野町体育館,31.85,131.31,宮崎県南部平野部
宮崎市橘通東,31.91,131.42499999999998,宮崎県南部平野部
宮崎市高岡町内山,31.96,131.3,宮崎県南部平野部
宮崎市田野支所,31.84,131.3,宮崎県南部平野部
宮崎市清武町船引,31.86,131.39,宮崎県南部平野部
宮崎市佐土原町下田島,32.02,131.47,宮崎県南部平野部
都城市菖蒲原,31.73,131.08,宮崎県南部山沿い
都城市高崎町江平,31.9,131.09,宮崎県南部山沿い
都城市姫城町,31.72,131.06,宮崎県南部山沿い
都城市高崎町大牟田,31.87,131.07,宮崎県南部山沿い
都城市北原,31.73,131.085,宮崎県南部山沿い
都城市山之口町花木,31.78,131.15,宮崎県南部山沿い
都城市高城町穂満坊,31.8,131.13,宮崎県南部山沿い
延岡市北方町未,32.63,131.45,宮崎県北部平野部
延岡市天神小路,32.58,131.66,宮崎県北部平野部
延岡市北川町川内名白石,32.7,131.68,宮崎県北部平野部
延岡市北方町卯,32.56,131.53,宮崎県北部平野部
延岡市北川町総合支所,32.69,131.69,宮崎県北部平野部
延岡市北浦町古江,32.71,131.82,宮崎県北部平野部
延岡市東本小路,32.58,131.665,宮崎県北部平野部
日南市油津,31.58,131.41,宮崎県南部平野部
日南市北郷町大藤,31.66,131.38,宮崎県南部平野部
日南市吾田東,31.61,131.37,宮崎県南部平野部
日南市南郷町南町,31.53,131.37,宮崎県南部平野部
小林市真方,31.99,130.99,宮崎県南部山沿い
小林市役所,32.0,130.97,宮崎県南部山沿い
小林市細野,32.0,130.975,宮崎県南部山沿い
小林市中原,32.08,131.07,宮崎県南部山沿い
小林市野尻町東麓,31.96,131.1,宮崎県南部山沿い
日向市亀崎,32.43,131.63,宮崎県北部平野部
日向市大王谷運動公園,32.44,131.64,宮崎県北部平野部
日向市富高,32.43,131.6,宮崎県北部平野部
日向市東郷町山陰,32.39,131.53,宮崎県北部平野部
串間市奈留,31.53,131.27,宮崎県南部平野部
串間市都井,31.4,131.31,宮崎県南部平野部
西都市上の宮,32.11,131.39,宮崎県北部平野部
西都市聖陵町,32.11,131.4,宮崎県北部平野部
えびの市加久藤,32.05,130.81,宮崎県南部山沿い
三股町五本松,31.73,131.13,宮崎県南部山沿い
高原町西麓,31.93,131.01,宮崎県南部山沿い
国富町本庄,31.99,131.32,宮崎県南部平野部
綾町南俣健康センター,32.0,131.26,宮崎県南部平野部
綾町役場,32.0,131.25,宮崎県南部平野部
高鍋町上江,32.13,131.5,宮崎県北部平野部
新富町上富田,32.07,131.49,宮崎県北部平野部
西米良村板谷,32.24,131.12,宮崎県北部山沿い
西米良村村所,32.23,131.15,宮崎県北部山沿い
木城町高城,32.16,131.47,宮崎県北部平野部
川南町川南,32.19,131.53,宮崎県北部平野部
宮崎都農町川北,32.25,131.5,宮崎県北部平野部
宮崎都農町役場,32.26,131.56,宮崎県北部平野部
門川町平城東,32.47,131.65,宮崎県北部平野部
諸塚村家代,32.51,131.33,宮崎県北部山沿い
椎葉村総合運動公園,32.46,131.15,宮崎県北部山沿い
椎葉村下福良,32.47,131.16,宮崎県北部山沿い
宮崎美郷町宇納間,32.5,131.44,宮崎県北部山沿い
宮崎美郷町神門,32.39,131.33,宮崎県北部山沿い
宮崎美郷町田代,32.44,131.42,宮崎県北部山沿い
高千穂町三田井,32.71,131.31,宮崎県北部山沿い
高千穂町寺迫,32.7,131.31,宮崎県北部山沿い
日之影町七折,32.66,131.38,宮崎県北部山沿い
五ヶ瀬町三ヶ所,32.68,131.2,宮崎県北部山沿い
鹿児島市東郡元,31.56,130.55,鹿児島県薩摩
鹿児島市下福元,31.51,130.45,鹿児島県薩摩
鹿児島市祇園之洲町,31.61,130.57,鹿児島県薩摩
鹿児島市喜入町,31.38,130.54,鹿児島県薩摩
鹿児島市桜島赤水新島,31.62,130.72,鹿児島県薩摩
鹿児島市本城,31.71,130.56,鹿児島県薩摩
鹿児島市郡山,31.68,130.48,鹿児島県薩摩
鹿児島市桜島藤野,31.62,130.63,鹿児島県薩摩
鹿児島市上谷口,31.6,130.43,鹿児島県薩摩
鹿屋市新栄町,31.38,130.85,鹿児島県大隅
鹿屋市札元,31.4,130.87,鹿児島県大隅
鹿屋市輝北町上百引,31.55,130.86,鹿児島県大隅
鹿屋市吾平町麓,31.33,130.9,鹿児島県大隅
鹿屋市串良町岡崎,31.39,130.96,鹿児島県大隅
枕崎市高見町,31.27,130.29,鹿児島県薩摩
枕崎市若葉町,31.28,130.3,鹿児島県薩摩
阿久根市赤瀬川,32.03,130.2,鹿児島県薩摩
阿久根市鶴見町,32.01,130.19,鹿児島県薩摩
鹿児島出水市緑町,32.09,130.35,鹿児島県薩摩
鹿児島出水市桂島,32.15,130.26,鹿児島県薩摩
鹿児島出水市高尾野町,32.06,130.31,鹿児島県薩摩
鹿児島出水市野田町,32.06,130.27,鹿児島県薩摩
指宿市山川新生町,31.2,130.64,鹿児島県薩摩
指宿市十町,31.25,130.63,鹿児島県薩摩
指宿市開聞十町,31.2,130.54,鹿児島県薩摩
西之表市住吉,30.66,130.98,鹿児島県種子島
西之表市西之表,30.72,130.98,鹿児島県種子島
西之表市役所,30.73,131.0,鹿児島県種子島
垂水市田神,31.5,130.7,鹿児島県大隅
薩摩川内市中郷,31.83,130.31,鹿児島県薩摩
薩摩川内市下甑町青瀬,31.68,129.71,鹿児島県甑島
薩摩川内市神田町,31.81,130.3,鹿児島県薩摩
薩摩川内市下甑町手打,31.64,129.71,鹿児島県甑島
薩摩川内市上甑町,31.84,129.87,鹿児島県甑島
薩摩川内市祁答院町,31.87,130.5,鹿児島県薩摩
薩摩川内市里町,31.84,129.92,鹿児島県甑島
薩摩川内市鹿島町,31.78,129.79,鹿児島県甑島
薩摩川内市入来町,31.81,130.43,鹿児島県薩摩
薩摩川内市東郷町,31.86,130.34,鹿児島県薩摩
薩摩川内市樋脇町,31.82,130.38,鹿児島県薩摩
日置市日吉町日置,31.59,130.35,鹿児島県薩摩
日置市東市来町長里,31.66,130.35,鹿児島県薩摩
日置市伊集院町郡,31.63,130.4,鹿児島県薩摩
